Long,Lat,Depth,T,Sal,CDOM,Turb,TA,O2,pH,pCO2 ,Ar ,SPM,POC,DIC,nDIC,AOU,Temp K,CO2_Gas_conc_?mol_L
140.001,74.762,9.0,2.19,15.65,38.43,5.27,1363.9,375.87,7.78,522.60,0.30,3.88,0.20,1367.00,3057.33,5.64,275.34,23.118
147.192,74.773,0.0,2.71,18.69,21.79,19.43,1530.0,380.00,7.92,412.98,0.53,20.33,0.19,1506.00,2820.38,-12.19,275.86,18.235
147.192,74.773,11.0,2.73,18.75,21.84,25.57,1530.0,379.00,7.91,417.66,0.52,26.46,0.16,1507.00,2813.82,-11.55,275.88,18.440
136.873,74.798,0.0,2.54,16.00,37.38,2.06,1399.0,369.00,7.91,396.08,0.43,,0.21,1384.00,3027.31,7.99,275.69,17.499
136.873,74.798,13.0,2.66,18.80,,2.66,1511.0,359.00,7.89,435.34,0.49,,,1492.00,2778.10,8.97,275.81,19.226
136.873,74.798,23.0,-1.18,32.12,15.07,5.15,2231.0,195.00,7.58,1163.73,0.45,,0.08,2264.00,2467.23,172.04,271.97,52.118
145.828,74.8,0.0,2.22,19.39,18.82,3.44,1562.0,365.00,7.95,386.06,0.57,3.46,0.23,1532.00,2765.06,5.48,275.37,17.076
145.828,74.8,11.0,2.38,22.56,16.30,9.00,1728.0,348.00,7.90,465.52,0.63,9.66,0.34,1696.00,2630.74,12.08,275.53,20.579
143.248,74.801,0.0,2.15,18.35,19.58,3.48,1496.0,367.00,7.92,397.53,0.50,2.60,0.21,1474.00,2811.75,7.08,275.30,17.588
143.248,74.801,10.0,2.16,18.35,19.59,3.61,1492.0,363.00,7.92,400.56,0.50,2.40,0.27,1470.00,2804.27,11.01,275.31,17.722
146.497,74.802,0.0,1.48,18.45,34.64,24.68,1607.7,377.63,7.79,567.20,0.40,21.28,0.59,1605.00,3044.37,2.79,274.63,25.156
146.497,74.802,14.0,1.46,18.51,34.58,25.43,1610.6,379.09,7.79,568.60,0.40,24.85,0.55,1608.00,3040.04,1.36,274.61,25.220
144.575,74.805,0.0,2.00,18.47,18.63,3.00,1508.0,370.00,7.96,365.59,0.55,1.80,0.36,1480.00,2805.31,5.26,275.15,16.184
144.575,74.805,11.0,2.55,21.51,17.18,6.18,1675.0,348.00,7.90,459.45,0.59,6.40,0.23,1647.00,2680.17,13.42,275.70,20.298
159.3302,74.8327,4.4,1.68,21.30,,0.01,1672.6,372.13,7.92,430.64,0.60,,0.97,1625.20,2670.02,-1.91,274.83,19.086
159.3302,74.8327,9.9,1.08,24.52,,0.01,1710.9,372.32,7.94,400.15,0.69,,,1710.20,2441.55,-5.39,274.23,17.774
159.3302,74.8327,14.7,-0.68,26.22,,0.01,1857.7,383.84,7.99,380.44,0.80,,,1792.00,2392.00,-4.48,272.47,17.007
159.3302,74.8327,19.2,-0.85,27.51,,0.01,1930.8,383.18,7.97,403.91,0.83,,,1867.80,2376.76,-5.91,272.30,18.068
159.3302,74.8327,26.0,-0.79,31.43,,0.01,2142.9,361.47,8.00,405.98,1.07,,,2051.10,2284.26,3.79,272.36,18.156
159.3302,74.8327,41.4,-1.26,32.42,,0.09,2210.8,206.46,7.61,1070.38,0.48,,0.69,2239.20,2417.11,160.54,271.89,47.952
146.835,74.835,0.0,0.91,22.24,28.13,11.54,1790.0,374.04,7.96,410.64,0.73,12.25,0.29,1748.00,2751.29,1.08,274.06,18.251
146.835,74.835,11.0,0.90,22.23,27.93,12.18,1788.0,372.54,7.95,412.18,0.72,10.07,0.36,1746.00,2749.26,2.69,274.05,18.320
150.657,74.858,0.0,1.79,23.32,,159.96,1749.0,371.00,7.92,445.02,0.67,242.00,1.25,1713.00,2570.75,-7.54,274.94,19.715
150.657,74.858,6.0,1.75,23.35,,282.15,1757.0,371.00,7.91,451.55,0.66,289.20,1.56,1722.00,2580.71,-7.18,274.90,20.008
121.95,74.87,0.0,1.94,26.27,,,,333.30,8.03,404.69,0.70,,,1528.09,2035.90,20.71,275.09,17.919
121.95,74.87,5.0,1.71,26.80,,,,343.50,7.94,561.35,0.67,,,1762.42,2301.66,11.16,274.86,24.876
121.95,74.87,10.0,1.40,27.49,,,,334.10,7.90,570.45,0.58,,,1653.78,2105.58,21.51,274.55,25.307
121.95,74.87,18.0,-1.00,31.72,,,,256.60,7.78,734.93,0.50,,,1774.82,1958.34,109.85,272.15,32.892
161.0432,74.9842,3.9,1.09,23.70,,0.01,1753.5,375.80,7.97,389.13,0.73,,0.72,1862.50,2750.79,-6.64,274.24,17.283
161.0432,74.9842,10.0,0.54,25.17,,0.01,1795.0,375.93,7.98,378.50,0.78,,,1727.40,2401.71,-5.69,273.69,16.845
161.0432,74.9842,20.1,-0.86,27.87,,0.01,1955.2,401.56,8.05,333.00,1.01,,,1687.70,2119.79,-25.24,272.29,14.896
161.0432,74.9842,25.2,-0.88,31.64,,0.01,2174.3,374.35,8.06,354.13,1.24,,,2069.00,2288.67,-8.83,272.27,15.843
161.0432,74.9842,30.0,-1.37,32.48,,0.02,2215.6,198.57,7.65,986.75,0.51,,,2238.50,2411.98,169.27,271.78,44.222
161.0432,74.9842,43.5,-1.37,32.49,,0.05,2215.8,189.25,7.57,1169.33,0.44,,0.30,2251.90,2425.85,178.63,271.78,52.406
160.0100,74.9973,4.3,1.31,22.95,,0.01,1731.3,371.95,7.94,415.82,0.67,,,1669.90,2546.99,-2.82,274.46,18.453
160.0100,74.9973,10.1,1.26,23.06,,0.01,1733.9,373.14,7.94,415.81,0.67,,,1671.80,2537.01,-3.82,274.41,18.457
160.0100,74.9973,14.8,-0.31,26.37,,0.01,1859.3,383.62,7.97,393.44,0.80,,,1785.40,2369.74,-8.49,272.84,17.564
160.0100,74.9973,24.3,-0.80,31.83,,0.01,2184.4,344.54,7.97,444.02,1.04,,,2093.70,2302.40,19.65,272.35,19.858
160.0100,74.9973,35.5,-1.27,32.47,,0.02,2215.6,209.54,7.62,1059.57,0.48,,,2232.30,2406.55,157.42,271.88,47.469
160.0100,74.9973,45.6,-1.25,32.66,,0.09,2222.6,166.93,7.51,1358.42,0.39,,,2267.40,2429.94,199.21,271.90,60.852
153.526,75,0.0,1.57,21.21,24.79,10.94,1700.0,370.89,7.84,526.00,0.51,,,1682.00,2775.13,0.69,274.72,23.322
153.526,75,16.0,1.72,22.41,20.06,121.09,1681.6,360.87,7.83,519.40,0.52,,,1661.00,2594.71,5.83,274.87,23.016
129.068,75.018,3.2,3.26,16.89,23.40,1.45,1530.6,327.54,7.96,381.72,0.56,3.49,,1499.20,3106.12,40.02,276.41,16.821
129.068,75.018,15.0,3.41,17.00,23.55,0.98,1541.6,325.08,7.96,385.25,0.57,,,1509.60,3107.25,40.83,276.56,16.967
129.068,75.018,20.5,3.68,26.27,13.26,0.48,2065.6,295.66,7.98,442.35,1.05,,,1988.70,2649.94,43.15,276.83,19.463
129.068,75.018,24.4,-0.24,30.90,11.61,0.29,2192.6,311.17,7.96,463.36,1.02,,,2119.20,2400.26,50.24,272.91,20.680
129.068,75.018,37.1,-1.56,33.01,5.93,14.11,2261.5,260.89,7.90,544.39,0.91,16.84,,2202.90,2335.81,107.32,271.59,24.415
136.091,75.085,0.0,2.53,16.49,31.26,1.96,1409.0,366.00,7.91,399.87,0.44,1.66,0.20,1394.00,2958.05,9.67,275.68,17.667
136.091,75.085,15.0,2.44,18.37,,2.41,1620.0,331.00,7.77,628.89,0.39,,,1618.00,3082.58,40.26,275.59,27.795
136.091,75.085,26.0,-1.10,31.64,15.70,7.15,2209.0,213.00,7.62,1067.55,0.48,8.40,0.17,2233.00,2470.52,154.65,272.05,47.796
158.8160,75.1638,4.0,1.09,23.49,,0.01,1743.0,372.84,7.95,410.76,0.69,,,1674.40,2494.36,-3.17,274.24,18.243
158.8160,75.1638,10.5,1.06,23.60,,0.01,1743.6,372.81,7.94,412.05,0.69,,,1676.30,2485.77,-3.15,274.21,18.303
158.8160,75.1638,14.9,-0.48,26.66,,0.01,1865.8,387.69,7.97,398.87,0.79,,,1801.50,2365.35,-11.61,272.67,17.818
158.8160,75.1638,20.2,-0.75,31.25,,0.01,2119.5,308.26,7.85,585.22,0.77,,,2077.70,2326.81,57.09,272.40,26.168
158.8160,75.1638,30.1,-0.84,32.40,,0.03,2208.7,245.96,7.73,815.00,0.63,,,2194.10,2370.36,117.00,272.31,36.455
158.8160,75.1638,37.5,-0.91,32.48,,0.06,2208.0,232.84,7.69,892.68,0.57,,,2203.70,2374.91,130.60,272.24,39.940
163.5862,75.1710,3.9,0.32,25.65,,0.01,1823.7,377.89,8.00,365.13,0.83,,,1758.70,2399.85,-6.92,273.47,16.262
163.5862,75.1710,15.2,0.14,26.14,,0.01,1882.7,390.56,8.04,338.44,0.94,,,1802.80,2413.63,-19.18,273.29,15.084
163.5862,75.1710,19.9,-0.87,28.29,,0.01,2012.1,411.74,8.08,317.06,1.12,,,1908.70,2361.58,-36.63,272.29,14.183
163.5862,75.1710,25.0,-1.10,30.94,,0.01,2156.7,417.54,8.15,282.89,1.44,,,2027.60,2293.34,-47.90,272.05,12.666
163.5862,75.1710,30.0,-1.32,32.17,,0.02,2223.1,367.53,8.04,380.81,1.20,,,2122.80,2309.88,0.77,271.83,17.063
163.5862,75.1710,49.5,-1.32,32.92,,0.06,2230.3,159.32,7.52,1344.31,0.39,,,2274.10,2417.46,206.80,271.83,60.237
134.9912,75.2518,4.4,1.66,17.58,,0.02,1531.1,379.21,7.93,400.35,0.50,,,1478.60,2944.09,2.00,274.81,17.745
134.9912,75.2518,10.1,-0.82,24.88,,0.01,1980.0,412.90,8.01,386.34,0.87,,,1899.80,2673.03,-28.06,272.33,17.280
134.9912,75.2518,20.1,-0.78,29.94,,0.01,2185.4,339.34,7.91,529.77,0.87,,,2123.60,2482.37,30.09,272.37,23.691
134.9912,75.2518,23.7,-1.02,30.70,,0.04,2196.1,345.32,7.96,467.35,0.98,,,2121.40,2418.60,24.28,272.13,20.918
134.9912,75.2518,29.8,-1.28,31.38,,0.04,2207.9,339.69,7.94,489.71,0.95,,,2147.50,2394.98,30.51,271.87,21.940
134.9912,75.2518,39.2,-1.33,31.48,,0.16,2223.1,301.75,7.85,608.28,0.79,,,2185.60,2430.16,68.68,271.82,27.257
130.0165,75.2658,4.7,6.01,8.60,17.37,0.03,1135.7,362.96,7.75,544.70,0.22,,0.14,1134.50,4615.76,1.97,279.16,23.766
130.0165,75.2658,10.6,-0.95,26.57,17.19,0.01,2099.5,367.76,7.93,497.41,0.80,,0.13,2087.90,2750.09,13.28,272.20,22.257
130.0165,75.2658,15.3,-1.22,28.75,,0.01,2166.4,,7.94,483.66,0.89,,,2148.40,2615.56,,271.93,21.664
130.0165,75.2658,20.8,-1.52,31.38,,0.01,2178.2,,7.98,430.74,1.02,,,2147.00,2394.59,,271.63,19.315
130.0165,75.2658,30.2,-1.57,31.99,4.05,0.01,2212.8,343.66,7.98,443.40,1.03,,0.18,2185.00,2390.79,27.67,271.58,19.887
130.0165,75.2658,39.0,-1.63,32.21,,0.11,2223.7,322.39,7.93,498.01,0.94,,,2203.40,2394.29,48.84,271.52,22.340
130.0165,75.2658,43.3,-1.56,32.70,4.12,0.16,2231.0,281.77,7.87,580.06,0.84,,0.17,2231.70,2388.64,87.35,271.59,26.014
160.8902,75.2707,4.0,0.68,24.93,,0.01,1785.8,375.79,7.98,381.94,0.77,,,1717.30,2411.20,-6.20,273.83,16.989
160.8902,75.2707,10.2,0.57,25.37,,0.01,1806.9,375.21,7.98,379.38,0.80,,,1732.40,2389.60,-5.86,273.72,16.882
160.8902,75.2707,15.0,0.50,25.44,,0.01,1829.8,376.64,7.99,379.69,0.81,,,1752.20,2411.06,-6.75,273.65,16.900
160.8902,75.2707,19.9,-0.75,29.59,,0.01,2022.3,388.27,8.01,383.72,0.99,,,1941.50,2296.37,-18.08,272.40,17.158
160.8902,75.2707,29.8,-0.96,32.39,,0.01,2213.0,304.23,7.89,550.26,0.89,,,2158.10,2332.07,59.92,272.19,24.624
160.8902,75.2707,40.0,-1.13,33.24,,0.06,2231.5,138.39,7.53,1296.74,0.41,,,2282.70,2403.87,224.94,272.02,58.064
160.8902,75.2707,49.1,-1.13,33.27,,0.05,2223.3,136.08,7.53,1305.69,0.41,,,2286.60,2405.30,227.18,272.02,58.465
157.4588,75.3510,3.7,1.10,23.98,,0.01,1762.1,371.34,7.94,416.15,0.70,,,1696.50,2475.89,-3.10,274.25,18.483
157.4588,75.3510,10.6,0.90,24.62,,0.01,1782.3,371.23,7.95,414.33,0.72,,,1715.80,2438.75,-2.97,274.05,18.415
157.4588,75.3510,15.1,-0.05,26.03,,0.01,1787.0,371.56,7.96,388.32,0.75,,,1736.70,2335.45,2.06,273.10,17.319
157.4588,75.3510,19.8,-0.90,28.07,,0.01,1959.2,375.67,7.95,435.39,0.81,,,1903.30,2373.37,0.40,272.25,19.479
157.4588,75.3510,25.2,-0.89,31.58,,0.02,2164.4,284.30,7.79,691.14,0.69,,,2137.80,2369.68,81.46,272.26,30.920
157.4588,75.3510,29.7,-0.98,31.77,,0.06,2178.0,240.51,7.64,984.54,0.50,,,2196.30,2419.81,125.57,272.17,44.060
157.4588,75.3510,38.4,-0.95,32.33,,0.20,2201.3,173.29,7.52,1327.49,0.39,,,2252.40,2438.16,190.88,272.20,59.401
134.264,75.433,15.5,4.38,17.65,23.18,0.68,1584.7,316.73,7.95,404.76,0.61,,,1549.40,3071.86,38.54,277.53,17.764
134.264,75.433,20.2,6.39,25.85,11.87,0.24,2034.1,288.32,7.97,454.97,1.11,,,1950.40,2640.92,30.02,279.54,19.824
134.264,75.433,27.4,-1.26,32.29,8.30,1.33,2243.3,248.67,7.83,636.45,0.79,,,2204.50,2389.51,118.67,271.89,28.512
134.264,75.433,31.9,-1.41,33.00,6.22,10.69,2251.9,231.71,7.80,687.35,0.74,14.81,,2220.50,2354.85,135.09,271.74,30.810
134.264,75.433,3.5,3.90,15.71,25.04,0.65,1479.3,327.59,7.96,373.95,0.54,6.29,,1449.60,3228.86,37.27,277.05,16.440
134.264,75.433,10.5,3.89,15.86,24.36,0.66,1491.0,328.83,7.97,374.32,0.55,,,1460.40,3223.03,35.71,277.04,16.457
160.7512,75.5510,10.0,0.41,25.92,1.74,0.01,1844.0,375.62,8.00,366.76,0.85,,0.34,1769.30,2389.07,-6.30,273.56,16.330
160.7512,75.5510,10.1,0.42,25.92,,0.01,1829.6,375.45,8.00,365.72,0.84,,,1767.40,2386.45,-6.18,273.57,16.283
160.7512,75.5510,20.0,-0.17,27.60,,0.01,1908.5,389.50,8.04,340.58,0.97,,,1827.00,2316.86,-19.25,272.98,15.197
160.7512,75.5510,25.0,-0.71,31.59,,0.01,2166.3,371.49,8.04,368.00,1.20,,,2063.00,2285.80,-7.49,272.44,16.453
160.7512,75.5510,34.9,-1.03,32.96,,0.02,2230.3,200.76,7.67,929.81,0.56,,,2238.50,2376.97,162.42,272.12,41.619
160.7512,75.5510,48.3,-1.10,33.31,2.60,0.05,2236.2,143.56,7.55,1246.22,0.43,,0.17,2238.50,2352.31,219.33,272.05,55.797
155.8827,75.5610,4.0,0.78,25.01,,0.01,2132.5,253.28,7.70,889.09,0.51,,,2125.40,2973.81,115.07,273.93,39.533
155.8827,75.5610,10.2,0.78,25.01,,0.01,1802.9,372.35,7.95,411.71,0.74,,,1740.10,2434.95,-3.93,273.93,18.307
155.8827,75.5610,19.1,-0.83,32.08,,0.01,2140.3,294.29,7.84,595.44,0.78,,,2097.80,2288.80,69.48,272.32,26.633
155.8827,75.5610,25.2,-0.98,32.78,,0.06,2225.1,216.07,7.69,905.34,0.58,,,2219.40,2369.44,147.11,272.17,40.516
155.8827,75.5610,36.9,-0.98,32.81,,0.11,2222.7,209.31,7.67,936.43,0.56,,,2225.10,2373.68,153.79,272.17,41.907
164.0793,75.7157,4.0,0.12,26.29,,0.01,1863.9,378.00,8.02,354.40,0.89,,0.41,1785.30,2376.84,-6.91,273.27,15.796
164.0793,75.7157,15.0,-0.62,27.35,,0.01,1951.8,390.58,8.10,300.45,1.10,,,1837.80,2351.64,-15.17,272.53,13.428
164.0793,75.7157,20.0,-0.72,28.99,,0.01,2051.6,411.16,8.14,278.70,1.31,,,1913.90,2310.83,-39.58,272.43,12.460
164.0793,75.7157,30.1,-1.15,32.22,,0.01,2223.1,406.63,8.14,294.77,1.49,,,2083.60,2263.47,-40.17,272.00,13.200
164.0793,75.7157,40.1,-1.43,32.71,,0.03,2225.3,219.39,7.64,1014.66,0.51,,,2249.70,2407.48,148.39,271.72,45.483
164.0793,75.7157,58.2,-0.98,33.94,,0.04,2261.3,187.20,7.70,876.15,0.62,,0.63,2264.90,2335.31,172.68,272.17,39.210
129.301,75.734,3.7,3.11,17.91,24.24,0.78,1591.5,326.12,7.97,380.51,0.61,4.03,,1554.80,3039.01,40.02,276.26,16.776
129.301,75.734,14.7,3.25,18.37,24.21,0.87,1648.1,321.51,7.97,389.48,0.65,,,1608.40,3063.92,42.05,276.40,17.163
129.301,75.734,19.7,4.30,25.23,15.82,0.41,2121.1,299.13,7.93,513.49,0.98,,,2056.10,2852.13,37.15,277.45,22.542
129.301,75.734,30.8,-1.04,32.44,6.91,0.20,2246.6,320.99,8.03,391.51,1.22,,,2148.40,2317.66,43.78,272.11,17.525
129.301,75.734,43.2,-1.62,33.20,4.94,5.14,2261.4,290.72,7.99,435.80,1.11,9.66,,2176.40,2294.63,77.51,271.53,19.549
134.3188,75.9010,3.8,0.02,26.25,,0.01,1984.5,364.19,7.99,402.52,0.90,,,1898.60,2531.94,8.03,273.17,17.948
134.3188,75.9010,10.1,-1.30,30.35,,0.01,2154.9,365.96,8.04,372.08,1.13,,,2068.50,2385.48,7.47,271.85,16.671
134.3188,75.9010,14.9,-1.20,31.11,,0.01,2183.6,365.18,8.04,380.59,1.15,,,2090.90,2352.63,5.00,271.95,17.046
134.3188,75.9010,20.1,-1.35,31.60,,0.01,2208.4,377.36,8.07,350.56,1.26,,,2093.80,2319.02,-7.11,271.80,15.710
134.3188,75.9010,30.0,-1.57,32.21,,0.01,2232.3,325.79,7.95,477.19,0.99,,,2163.90,2351.51,44.83,271.58,21.402
134.3188,75.9010,45.1,-1.58,32.57,,0.23,2240.7,281.63,7.85,609.30,0.81,,,2200.00,2364.21,88.06,271.57,27.328
129.9842,75.9870,4.0,5.79,13.38,14.07,0.02,1314.5,352.23,7.81,506.05,0.34,,0.91,1257.80,3290.14,1.96,278.94,22.098
129.9842,75.9870,15.5,-1.54,31.88,,0.01,2199.8,352.49,8.00,415.15,1.08,,,2107.40,2313.64,18.80,271.61,18.617
129.9842,75.9870,20.9,-1.62,32.16,,0.01,2219.6,333.12,7.96,466.00,1.00,,,2146.00,2335.42,38.16,271.53,20.904
129.9842,75.9870,30.3,-1.56,32.46,4.10,0.02,2232.6,337.22,7.99,432.91,1.08,,0.28,2138.10,2305.19,32.61,271.59,19.415
129.9842,75.9870,46.0,-1.54,33.17,,0.05,2249.9,287.50,7.90,535.12,0.92,,,2188.00,2308.96,80.03,271.61,23.997
129.9842,75.9870,49.5,-1.54,33.17,3.86,0.05,2243.3,287.89,7.90,541.14,0.91,,0.46,2193.90,2315.11,79.63,271.61,24.267
160.4572,76.1170,4.3,0.35,25.80,,0.01,1838.7,376.66,8.00,365.78,0.85,,,1769.80,2400.88,-6.37,273.50,16.290
160.4572,76.1170,10.3,0.33,25.83,,0.01,1838.9,,8.00,367.18,0.85,,,1772.70,2402.28,,273.48,16.353
160.4572,76.1170,20.4,-0.82,29.23,,0.01,2022.2,403.53,8.10,305.80,1.18,,,1921.20,2300.15,-31.67,272.33,13.677
160.4572,76.1170,30.3,-0.93,32.39,,0.01,2204.3,319.08,7.94,478.54,0.99,,,2146.10,2318.68,44.79,272.22,21.412
160.4572,76.1170,54.1,-1.13,33.72,,0.06,2247.9,185.80,7.70,872.85,0.61,,,2248.30,2333.68,176.13,272.02,39.083
132.342,76.350,3.1,3.96,18.59,22.49,0.77,1633.4,321.09,7.98,377.28,0.68,6.09,,1589.00,2991.28,35.44,277.11,16.584
132.342,76.350,10.0,3.97,18.62,22.25,0.65,1646.9,319.84,7.99,377.15,0.69,,,1601.60,3010.53,36.56,277.12,16.577
132.342,76.350,16.7,5.23,26.00,10.97,0.08,2016.1,286.28,7.91,520.74,0.93,,,1953.40,2630.03,40.64,278.38,22.785
132.342,76.350,30.8,-1.10,32.81,6.46,0.74,2244.9,226.12,7.81,674.59,0.76,,,2210.70,2358.50,138.18,272.05,30.203
132.342,76.350,35.8,-1.37,33.34,5.03,4.21,2262.7,249.14,7.90,537.37,0.94,,,2201.10,2310.91,116.27,271.78,24.083
132.342,76.350,44.3,-1.40,33.40,4.70,8.08,2264.9,249.75,7.91,535.67,0.94,13.94,,2202.70,2308.16,115.73,271.75,24.009
132.6180,76.3657,3.8,1.47,18.06,,0.01,1538.6,375.24,7.94,393.01,0.52,,,1489.90,2887.77,6.47,274.62,17.431
132.6180,76.3657,10.0,-1.22,31.06,,0.01,2140.2,396.14,8.16,270.88,1.47,,,2005.40,2260.04,-25.63,271.93,12.133
132.6180,76.3657,15.0,-1.48,31.69,,0.01,2200.1,362.04,8.05,366.57,1.20,,,2097.90,2316.86,9.18,271.68,16.435
132.6180,76.3657,20.1,-1.53,32.08,,0.01,2230.7,345.33,7.99,433.00,1.08,,,2147.80,2342.98,25.33,271.62,19.418
132.6180,76.3657,35.3,-1.61,32.94,,0.01,2244.9,319.29,7.99,427.79,1.11,,,2155.20,2289.79,49.58,271.54,19.189
132.6180,76.3657,49.6,-1.53,33.32,,0.08,2252.7,286.03,7.92,508.27,0.97,,,2180.80,2290.87,81.02,271.62,22.793
125.755,76.392,3.0,3.30,21.94,19.64,0.49,1803.1,324.31,8.04,343.80,0.92,5.91,,1733.40,2765.12,29.14,276.45,15.148
125.755,76.392,15.9,3.09,28.02,14.04,0.21,2059.4,294.71,7.93,489.97,0.96,,,1992.10,2488.05,44.56,276.24,21.604
125.755,76.392,18.2,-1.17,31.44,11.60,0.15,2246.7,,7.93,510.04,0.95,,,2184.80,2432.45,,271.98,22.842
125.755,76.392,24.2,-1.65,32.65,7.40,0.11,2264.0,295.99,7.96,470.58,1.03,,,2190.20,2347.88,74.20,271.50,21.112
125.755,76.392,28.9,-1.73,33.00,6.25,0.43,2268.1,287.34,7.96,471.02,1.04,,,2193.50,2326.23,82.54,271.42,21.137
125.755,76.392,42.2,-1.62,33.31,5.25,1.51,2271.7,275.81,7.95,485.45,1.02,8.24,,2199.00,2310.66,92.14,271.53,21.777
126.423,76.392,3.4,3.11,19.04,22.50,1.08,1650.9,326.89,7.99,371.81,0.68,3.54,,1606.30,2952.96,36.20,276.26,16.393
126.423,76.392,15.1,3.56,23.41,20.07,0.53,1973.7,316.23,7.99,428.14,0.92,,,1907.20,2851.85,31.07,276.71,18.846
126.423,76.392,20.5,-0.91,31.17,12.74,0.13,2236.5,309.84,7.91,529.42,0.92,,,2178.40,2446.04,57.32,272.24,23.687
126.423,76.392,40.7,-1.73,33.10,5.50,1.05,2268.4,280.96,7.95,481.18,1.02,,,2196.10,2321.98,88.63,271.42,21.593
126.423,76.392,46.2,-1.57,33.50,4.48,1.42,2268.5,282.56,7.94,490.49,1.01,5.43,,2196.50,2294.60,84.29,271.58,21.998
125.051,76.398,3.5,3.07,19.61,22.15,1.04,1676.8,326.61,7.98,383.25,0.69,3.30,,1631.90,2912.93,35.26,276.22,16.900
125.051,76.398,15.5,0.47,30.65,12.78,0.21,2197.3,317.24,7.93,498.56,1.01,,,2127.30,2428.87,38.26,273.62,22.194
125.051,76.398,29.6,-1.71,32.96,5.62,0.05,2267.7,307.38,8.02,409.31,1.17,,,2175.80,2310.81,62.50,271.44,18.367
125.051,76.398,39.8,-1.72,33.14,5.30,0.11,2269.8,297.01,8.00,428.19,1.13,,,2183.00,2305.43,72.36,271.43,19.214
125.051,76.398,57.7,-1.17,34.11,2.13,1.49,2283.9,264.76,7.95,481.80,1.07,5.36,,2204.80,2262.63,96.54,271.98,21.577
129.573,76.410,25.0,4.12,26.34,13.05,0.24,2039.3,295.19,7.96,460.79,1.01,,,1966.40,2612.46,39.81,277.27,20.243
129.573,76.410,30.4,-0.40,32.38,7.03,0.06,2249.7,336.44,8.07,357.61,1.35,,,2193.30,2370.97,22.41,272.75,15.970
129.573,76.410,54.0,-1.64,33.36,5.05,2.11,2269.6,275.52,7.95,477.30,1.03,7.22,,2195.00,2302.57,92.46,271.51,21.412
129.573,76.410,3.4,3.36,18.33,23.38,0.59,1626.8,323.26,7.98,378.40,0.65,1.97,,1585.80,3027.51,39.40,276.51,16.668
129.573,76.410,15.1,3.61,19.44,22.21,0.46,1751.4,310.90,8.02,369.68,0.79,,,1697.10,3054.96,46.48,276.76,16.270
130.1488,76.5560,4.1,0.92,17.64,,0.01,1519.2,382.49,7.98,354.80,0.53,,,1464.20,2905.41,6.00,274.07,15.768
130.1488,76.5560,9.8,-0.98,30.43,,0.01,2108.5,387.49,8.13,287.71,1.36,,,1985.10,2283.33,-17.51,272.17,12.876
130.1488,76.5560,15.1,-1.26,31.49,,0.01,2190.0,380.01,8.09,330.24,1.31,,,2086.00,2318.54,-10.37,271.89,14.794
130.1488,76.5560,19.8,-1.50,32.00,,0.01,2220.6,358.56,8.04,375.37,1.20,,,2134.30,2334.43,12.00,271.65,16.831
130.1488,76.5560,25.2,-1.60,32.50,,0.01,2230.0,350.56,8.03,385.43,1.18,,,2144.30,2309.25,19.54,271.55,17.288
130.1488,76.5560,30.0,-1.61,32.67,,0.01,2240.6,348.56,8.04,395.37,1.17,,,2157.22,2311.07,21.14,271.54,17.735
130.1488,76.5560,34.9,-1.62,32.95,,0.01,2246.1,344.79,8.01,408.14,1.15,,,2164.50,2299.24,24.19,271.53,18.308
130.1488,76.5560,58.2,-1.31,33.72,,0.03,2269.2,260.76,7.90,542.96,0.94,,,2205.50,2289.34,102.97,271.84,24.328
160.0725,76.5592,3.4,-0.89,26.43,,0.04,1885.4,382.77,8.03,344.01,0.90,,0.37,1814.20,2402.80,-1.87,272.26,15.390
160.0725,76.5592,10.4,-0.88,26.45,,0.01,1881.9,382.93,8.03,344.16,0.89,,,1813.60,2399.84,-2.21,272.27,15.397
160.0725,76.5592,19.8,-0.80,28.00,,0.01,1966.5,390.33,8.06,329.75,1.03,,,1874.00,2342.17,-15.01,272.35,14.747
160.0725,76.5592,30.8,-1.12,32.14,,0.01,2199.0,362.92,8.06,362.05,1.24,,,2099.20,2286.25,3.46,272.03,16.211
160.0725,76.5592,41.1,-1.17,33.02,,0.02,2230.8,209.80,7.68,913.86,0.57,,,2229.20,2362.65,154.60,271.98,40.927
160.0725,76.5592,59.6,-1.21,33.78,,0.02,2252.5,216.42,7.80,685.82,0.76,,,2229.40,2309.80,146.15,271.94,30.718
150.2912,76.9685,4.1,1.22,26.50,,0.01,1932.3,364.00,7.99,399.65,0.91,,0.54,1850.60,2443.80,-4.02,274.37,17.742
150.2912,76.9685,16.1,1.21,26.81,,0.01,1947.8,363.56,7.99,401.22,0.92,,,1865.00,2434.92,-4.33,274.36,17.812
150.2912,76.9685,19.7,-0.23,30.41,,0.01,2155.2,362.99,8.00,417.99,1.07,,,2064.80,2376.79,-0.27,272.92,18.654
150.2912,76.9685,25.3,-1.43,31.63,,0.02,2202.6,309.55,7.88,566.48,0.83,,,2149.20,2377.92,61.37,271.72,25.393
150.2912,76.9685,30.4,-1.41,32.46,,0.02,2231.7,279.56,7.86,601.29,0.82,,,2185.00,2355.63,88.75,271.74,26.952
150.2912,76.9685,41.6,-1.39,32.64,,0.06,2227.8,247.78,7.79,695.16,0.72,,0.60,2201.00,2360.22,119.81,271.76,31.157
